strain,protein,orf,pav,cnv,n_obs_strain,n_obs_other,frac_obs_strain,frac_obs_other,mean_strain,mean_other,delta,delta_frac_obs
CGD,UFD1,YGR048W,1,1.0,1464,4450,0.9993174061433447,0.9988776655443322,22.58319664001465,22.240062713623047,0.34313392639160156,0.00043974059901252804
CGD,UFD2,YDL190C,1,1.0,1429,4363,0.9754266211604096,0.9793490460157127,21.4420223236084,21.661865234375,-0.21984291076660156,-0.0039224248553031416
CGD,UFD4,YKL010C,1,1.0,1438,4376,0.9815699658703072,0.9822671156004489,21.178163528442383,21.017213821411133,0.16094970703125,-0.0006971497301416774
CGD,UFE1,YOR075W,1,1.0,1325,4193,0.9044368600682594,0.9411896745230078,20.916574478149414,21.02542495727539,-0.10885047912597656,-0.03675281445474843
CGD,UFO1,YML088W,1,1.0,1425,4349,0.9726962457337884,0.9762065095398429,19.366647720336914,19.60694694519043,-0.24029922485351562,-0.003510263806054459
CGD,UGA1,YGR019W,1,1.0,1463,4455,0.9986348122866894,1.0,24.132667541503906,24.074705123901367,0.05796241760253906,-0.0013651877133106227
CGD,UGA2,YBR006W,1,1.0,1451,4396,0.990443686006826,0.9867564534231201,23.423851013183594,23.0142879486084,0.4095630645751953,0.003687232583705846
CGD,UGA3,YDL170W,1,1.0,816,2893,0.5569965870307167,0.6493827160493827,17.613771438598633,17.478973388671875,0.1347980499267578,-0.09238612901866594
CGD,UGO1,YDR470C,1,1.0,1432,4381,0.9774744027303754,0.9833894500561168,20.615697860717773,20.613616943359375,0.0020809173583984375,-0.005915047325741329
CGD,UGP1,YKL035W,1,1.0,1464,4455,0.9993174061433447,1.0,26.263946533203125,25.989933013916016,0.2740135192871094,-0.0006825938566552558
CGD,UIP3,YAR027W,1,1.0,573,1572,0.39112627986348125,0.3528619528619529,18.147815704345703,18.915122985839844,-0.7673072814941406,0.038264327001528375
CGD,UIP4,YPL186C,1,1.0,1378,3871,0.9406143344709897,0.8689113355780023,21.625316619873047,21.782686233520508,-0.15736961364746094,0.07170299889298748
CGD,ULP1,YPL020C,1,1.0,1206,3743,0.8232081911262799,0.8401795735129068,20.20805549621582,20.24760627746582,-0.03955078125,-0.016971382386626988
CGD,ULS1,YOR191W,1,1.0,1179,3709,0.8047781569965871,0.8325476992143659,16.844690322875977,16.89600372314453,-0.05131340026855469,-0.02776954221777883
CGD,UME1,YPL139C,1,1.0,1449,4423,0.9890784982935154,0.9928170594837261,21.930484771728516,21.916105270385742,0.014379501342773438,-0.003738561190210765
CGD,UME6,YDR207C,1,1.0,1355,4170,0.9249146757679181,0.936026936026936,18.04353904724121,17.796934127807617,0.24660491943359375,-0.011112260259017903
CGD,UMP1,YBR173C,1,1.0,1432,4210,0.9774744027303754,0.9450056116722784,20.533174514770508,20.127716064453125,0.4054584503173828,0.03246879105809708
CGD,UNG1,YML021C,1,1.0,779,2983,0.531740614334471,0.6695847362514029,19.43813705444336,19.442127227783203,-0.00399017333984375,-0.13784412191693196
CGD,UPF3,YGR072W,1,1.0,1246,3793,0.8505119453924914,0.8514029180695848,20.250019073486328,20.20979881286621,0.04022026062011719,-0.0008909726770933712
CGD,UPS2,YLR168C,1,1.0,755,1749,0.515358361774744,0.3925925925925926,17.783592224121094,17.876968383789062,-0.09337615966796875,0.12276576918215143
CGD,UPS3,YDR185C,1,1.0,414,2085,0.2825938566552901,0.468013468013468,16.978609085083008,17.807411193847656,-0.8288021087646484,-0.18541961135817792
CGD,URA1,YKL216W,1,1.0,1464,4453,0.9993174061433447,0.9995510662177329,23.711706161499023,23.994985580444336,-0.2832794189453125,-0.0002336600743881867
CGD,URA10,YMR271C,1,1.0,1447,4444,0.9877133105802047,0.9975308641975309,22.150314331054688,23.277259826660156,-1.1269454956054688,-0.009817553617326169
CGD,URA2,YJL130C,1,1.0,1464,4455,0.9993174061433447,1.0,25.003217697143555,25.117677688598633,-0.11445999145507812,-0.0006825938566552558
CGD,URA3,YEL021W,1,1.0,1465,4454,1.0,0.9997755331088665,23.527498245239258,23.393367767333984,0.13413047790527344,0.00022446689113353457
CGD,URA4,YLR420W,1,1.0,1442,4403,0.9843003412969283,0.988327721661055,23.05471420288086,22.834657669067383,0.22005653381347656,-0.004027380364126643
CGD,URA5,YML106W,1,1.0,1465,4455,1.0,1.0,24.957834243774414,24.935636520385742,0.022197723388671875,0.0
CGD,URA6,YKL024C,1,1.0,1454,4408,0.9924914675767919,0.9894500561167228,22.712339401245117,23.031909942626953,-0.31957054138183594,0.003041411460069088
CGD,URA7,YBL039C,1,1.0,1464,4455,0.9993174061433447,1.0,24.292428970336914,24.473630905151367,-0.18120193481445312,-0.0006825938566552558
CGD,URA8,YJR103W,1,1.0,1457,4430,0.9945392491467577,0.9943883277216611,22.528600692749023,22.533950805664062,-0.0053501129150390625,0.00015092142509665063
CGD,URB1,YKL014C,1,1.0,1456,4410,0.9938566552901024,0.98989898989899,21.54511833190918,21.71132469177246,-0.16620635986328125,0.003957665391112419
CGD,URB2,YJR041C,1,1.0,1445,4400,0.9863481228668942,0.9876543209876543,21.912818908691406,21.883481979370117,0.029336929321289062,-0.0013061981207600493
CGD,URE2,YNL229C,1,1.0,1463,4439,0.9986348122866894,0.9964085297418631,22.908119201660156,22.901336669921875,0.00678253173828125,0.0022262825448262635
CGD,URH1,YDR400W,0,0.0,278,4350,0.18976109215017065,0.9764309764309764,19.56300926208496,21.49163818359375,-1.928628921508789,-0.7866698842808058
CGD,URK1,YNR012W,1,1.0,1240,3762,0.8464163822525598,0.8444444444444444,18.388790130615234,18.324195861816406,0.06459426879882812,0.0019719378081153316
CGD,URM1,YIL008W,1,1.0,821,2025,0.5604095563139931,0.45454545454545453,19.30217170715332,19.13388442993164,0.1682872772216797,0.10586410176853861
CGD,URN1,YPR152C,0,0.0,1219,3616,0.8320819112627986,0.811672278338945,18.915790557861328,18.258676528930664,0.6571140289306641,0.02040963292385367
CGD,USA1,YML029W,1,1.0,1245,3895,0.8498293515358362,0.8742985409652076,17.40251922607422,17.430063247680664,-0.027544021606445312,-0.024469189429371485
CGD,USB1,YLR132C,1,1.0,700,2605,0.4778156996587031,0.5847362514029181,18.313127517700195,18.359731674194336,-0.046604156494140625,-0.106920551744215
CGD,USE1,YGL098W,1,1.0,1314,4209,0.8969283276450511,0.9447811447811448,19.38390350341797,19.483442306518555,-0.09953880310058594,-0.047852817136093684
CGD,USO1,YDL058W,1,1.0,1430,4360,0.9761092150170648,0.978675645342312,21.001407623291016,21.046234130859375,-0.044826507568359375,-0.002566430325247171
CGD,USV1,YPL230W,1,1.0,416,1750,0.2839590443686007,0.39281705948372614,16.597959518432617,16.912227630615234,-0.3142681121826172,-0.10885801511512544
CGD,UTH1,YKR042W,0,0.0,1443,4454,0.9849829351535836,0.9997755331088665,23.440780639648438,23.58989143371582,-0.1491107940673828,-0.014792597955282871
CGD,UTP10,YJL109C,1,1.0,1464,4448,0.9993174061433447,0.9984287317620651,22.769302368164062,22.695968627929688,0.073333740234375,0.0008886743812795972
CGD,UTP11,YKL099C,1,1.0,1438,4393,0.9815699658703072,0.9860830527497194,21.235673904418945,21.17167854309082,0.063995361328125,-0.004513086879412209
CGD,UTP13,YLR222C,1,1.0,1453,4418,0.9918088737201365,0.9916947250280583,22.30756950378418,22.294076919555664,0.013492584228515625,0.00011414869207815315
CGD,UTP14,YML093W,1,1.0,1434,4378,0.978839590443686,0.9827160493827161,21.1286563873291,21.339881896972656,-0.2112255096435547,-0.003876458939030103
CGD,UTP15,YMR093W,1,1.0,1462,4432,0.9979522184300341,0.9948372615039281,24.297456741333008,24.18800926208496,0.10944747924804688,0.0031149569261059717
CGD,UTP18,YJL069C,1,1.0,1414,4314,0.9651877133105802,0.9683501683501684,21.218547821044922,21.17647361755371,0.04207420349121094,-0.00316245503958823
CGD,UTP20,YBL004W,1,1.0,1448,4414,0.9883959044368601,0.9907968574635241,21.386295318603516,21.63409423828125,-0.24779891967773438,-0.002400953026663988
CGD,UTP21,YLR409C,1,1.0,1464,4437,0.9993174061433447,0.9959595959595959,22.112539291381836,22.052776336669922,0.05976295471191406,0.0033578101837488106
CGD,UTP22,YGR090W,1,1.0,1458,4432,0.995221843003413,0.9948372615039281,22.349849700927734,22.4337215423584,-0.08387184143066406,0.00038458149948483733
CGD,UTP23,YOR004W,1,1.0,1406,4214,0.9597269624573379,0.9459034792368126,21.78429412841797,21.62914276123047,0.1551513671875,0.01382348322052529
CGD,UTP25,YIL091C,1,1.0,1453,4422,0.9918088737201365,0.9925925925925926,22.317550659179688,22.364683151245117,-0.04713249206542969,-0.0007837188724560962
CGD,UTP30,YKR060W,1,1.0,1427,4348,0.974061433447099,0.9759820426487094,20.089481353759766,19.97218894958496,0.11729240417480469,-0.0019206092016104126
CGD,UTP4,YDR324C,1,1.0,1459,4425,0.9959044368600682,0.9932659932659933,22.639629364013672,22.58075714111328,0.058872222900390625,0.0026384435940749462
CGD,UTP5,YDR398W,0,0.0,1450,4406,0.9897610921501706,0.9890011223344557,22.419103622436523,22.21913719177246,0.1999664306640625,0.0007599698157149115
CGD,UTP6,YDR449C,1,1.0,1459,4436,0.9959044368600682,0.9957351290684624,22.277334213256836,22.282419204711914,-0.005084991455078125,0.00016930779160584386
CGD,UTP7,YER082C,1,1.0,1461,4445,0.9972696245733789,0.9977553310886644,23.58449935913086,23.45306968688965,0.13142967224121094,-0.00048570651528556663
CGD,UTP8,YGR128C,1,1.0,1462,4423,0.9979522184300341,0.9928170594837261,22.85189437866211,22.81707763671875,0.034816741943359375,0.005135158946308005
CGD,UTP9,YHR196W,1,1.0,1457,4425,0.9945392491467577,0.9932659932659933,22.265539169311523,22.139543533325195,0.12599563598632812,0.0012732558807644345
CGD,UTR1,YJR049C,1,1.0,1401,4336,0.9563139931740614,0.9732884399551066,20.210126876831055,20.461971282958984,-0.2518444061279297,-0.016974446781045205
CGD,UTR2,YEL040W,1,1.0,1155,4256,0.78839590443686,0.955331088664422,20.406936645507812,21.698638916015625,-1.2917022705078125,-0.16693518422756193
CGD,UTR4,YEL038W,1,1.0,1424,4202,0.9720136518771331,0.9432098765432099,21.905118942260742,22.416772842407227,-0.5116539001464844,0.0288037753339232
CGD,VAB2,YEL005C,1,1.0,314,1128,0.2143344709897611,0.2531986531986532,17.15924835205078,17.230148315429688,-0.07089996337890625,-0.038864182208892095
CGD,VAC14,YLR386W,1,1.0,1459,4421,0.9959044368600682,0.992368125701459,21.09290313720703,21.105649948120117,-0.012746810913085938,0.0035363111586091955
CGD,VAC7,YNL054W,1,1.0,556,2282,0.3795221843003413,0.5122334455667789,17.7275333404541,17.9288387298584,-0.20130538940429688,-0.13271126126643756
CGD,VAC8,YEL013W,1,1.0,1462,4450,0.9979522184300341,0.9988776655443322,23.963315963745117,23.91672134399414,0.04659461975097656,-0.0009254471142980947
CGD,VAM3,YOR106W,1,1.0,1300,3948,0.8873720136518771,0.8861952861952862,17.86294174194336,17.717741012573242,0.1452007293701172,0.0011767274565909203
CGD,VAM6,YDL077C,1,1.0,1306,4037,0.8914675767918089,0.9061728395061729,18.923080444335938,18.86639976501465,0.05668067932128906,-0.014705262714364009
CGD,VAM7,YGL212W,1,1.0,1389,4308,0.948122866894198,0.967003367003367,20.556127548217773,20.609962463378906,-0.05383491516113281,-0.018880500109168974
CGD,VAN1,YML115C,1,1.0,1451,4412,0.990443686006826,0.990347923681257,21.658218383789062,21.549814224243164,0.10840415954589844,9.576232556895992e-05
CGD,VAS1,YGR094W,1,1.0,1464,4454,0.9993174061433447,0.9997755331088665,24.98487663269043,25.01056671142578,-0.025690078735351562,-0.0004581269655217213
CGD,VBA1,YMR088C,1,1.0,294,1701,0.2006825938566553,0.38181818181818183,17.3259220123291,17.45561981201172,-0.1296977996826172,-0.18113558796152654
CGD,VBA4,YDR119W,1,1.0,841,2803,0.5740614334470989,0.6291806958473625,20.694257736206055,20.76458168029785,-0.07032394409179688,-0.05511926240026355
CGD,VCX1,YDL128W,1,1.0,1261,3893,0.8607508532423208,0.8738496071829405,20.415664672851562,20.3350772857666,0.08058738708496094,-0.013098753940619656
CGD,VFA1,YER128W,1,1.0,812,2384,0.5542662116040956,0.5351290684624018,16.583417892456055,16.486345291137695,0.09707260131835938,0.01913714314169379
CGD,VHC1,YBR235W,1,1.0,1148,4011,0.783617747440273,0.9003367003367003,18.18937873840332,18.427743911743164,-0.23836517333984375,-0.11671895289642731
CGD,VHR1,YIL056W,1,1.0,983,3545,0.6709897610921501,0.7957351290684624,18.586172103881836,18.893238067626953,-0.3070659637451172,-0.1247453679763123
CGD,VHR2,YER064C,0,0.0,150,1597,0.10238907849829351,0.3584736251402918,18.80781364440918,17.850698471069336,0.9571151733398438,-0.2560845466419983
CGD,VHS2,YIL135C,1,1.0,1429,4361,0.9754266211604096,0.9789001122334455,19.623863220214844,19.99174690246582,-0.36788368225097656,-0.0034734910730359614
CGD,VHS3,YOR054C,1,1.0,1418,4348,0.9679180887372013,0.9759820426487094,20.011585235595703,20.19989776611328,-0.18831253051757812,-0.008063953911508048
CGD,VHT1,YGR065C,1,1.0,1034,3487,0.70580204778157,0.782716049382716,18.955339431762695,19.343868255615234,-0.38852882385253906,-0.07691400160114603
CGD,VID22,YLR373C,1,1.0,1411,4285,0.9631399317406143,0.9618406285072951,19.60025978088379,19.40591049194336,0.1943492889404297,0.0012993032333191712
CGD,VID27,YNL212W,1,1.0,1451,4415,0.990443686006826,0.9910213243546577,21.896568298339844,21.925561904907227,-0.028993606567382812,-0.0005776383478317548
CGD,VID28,YIL017C,1,1.0,1390,4267,0.9488054607508533,0.9578002244668912,19.153797149658203,19.12327003479004,0.030527114868164062,-0.008994763716037912
CGD,VID30,YGL227W,1,1.0,1447,4399,0.9877133105802047,0.9874298540965207,21.399829864501953,21.193527221679688,0.20630264282226562,0.000283456483683997
CGD,VIP1,YLR410W,1,1.0,1449,4420,0.9890784982935154,0.9921436588103255,22.01884651184082,22.402034759521484,-0.38318824768066406,-0.0030651605168101614
CGD,VIR1,YGL036W,0,0.0,192,2461,0.1310580204778157,0.5524130190796858,17.86570167541504,17.99676513671875,-0.13106346130371094,-0.4213549986018701
CGD,VMA1,YDL185W,1,1.0,1465,4455,1.0,1.0,26.58578872680664,26.52389144897461,0.06189727783203125,0.0
CGD,VMA11,YPL234C,1,1.0,432,1446,0.29488054607508535,0.3245791245791246,22.43528175354004,22.610206604003906,-0.1749248504638672,-0.02969857850403923
CGD,VMA13,YPR036W,1,1.0,1465,4454,1.0,0.9997755331088665,24.87902069091797,24.85527801513672,0.02374267578125,0.00022446689113353457
CGD,VMA16,YHR026W,1,1.0,1231,3709,0.8402730375426621,0.8325476992143659,19.066606521606445,18.92359733581543,0.14300918579101562,0.0077253383282962496
CGD,VMA2,YBR127C,1,1.0,1464,4455,0.9993174061433447,1.0,26.2548885345459,26.218875885009766,0.03601264953613281,-0.0006825938566552558
CGD,VMA22,YHR060W,1,1.0,1440,4381,0.9829351535836177,0.9833894500561168,21.34030532836914,21.315217971801758,0.025087356567382812,-0.0004542964724990606
CGD,VMA4,YOR332W,1,1.0,1464,4455,0.9993174061433447,1.0,26.002416610717773,25.963836669921875,0.03857994079589844,-0.0006825938566552558
CGD,VMA5,YKL080W,1,1.0,1464,4450,0.9993174061433447,0.9988776655443322,24.357336044311523,24.43975830078125,-0.08242225646972656,0.00043974059901252804
CGD,VMA6,YLR447C,1,1.0,1464,4455,0.9993174061433447,1.0,24.82329559326172,25.140106201171875,-0.31681060791015625,-0.0006825938566552558
CGD,VMA7,YGR020C,1,1.0,1461,4444,0.9972696245733789,0.9975308641975309,24.224327087402344,24.212125778198242,0.012201309204101562,-0.00026123962415203206
CGD,VMA8,YEL051W,1,1.0,1462,4439,0.9979522184300341,0.9964085297418631,23.27387046813965,23.34918212890625,-0.07531166076660156,0.0015436886881710077
CGD,VMS1,YDR049W,1,1.0,1419,4343,0.9686006825938567,0.9748597081930416,20.04233741760254,19.984516143798828,0.05782127380371094,-0.0062590255991848975
CGD,VNX1,YNL321W,1,1.0,1405,4300,0.9590443686006825,0.9652076318742986,20.167306900024414,20.070066452026367,0.09724044799804688,-0.006163263273616049
CGD,VOA1,YGR106C,1,1.0,974,3360,0.6648464163822526,0.7542087542087542,20.869304656982422,21.072540283203125,-0.20323562622070312,-0.0893623378265016
CGD,VPH1,YOR270C,1,1.0,1464,4453,0.9993174061433447,0.9995510662177329,24.573062896728516,24.616220474243164,-0.04315757751464844,-0.0002336600743881867
CGD,VPH2,YKL119C,1,1.0,1205,3746,0.8225255972696246,0.8408529741863076,19.68190574645996,19.69118309020996,-0.00927734375,-0.018327376916682958
CGD,VPS1,YKR001C,1,1.0,1465,4455,1.0,1.0,24.83650779724121,24.793169021606445,0.043338775634765625,0.0
CGD,VPS13,YLL040C,1,1.0,1453,4413,0.9918088737201365,0.9905723905723905,21.281421661376953,21.2683162689209,0.013105392456054688,0.001236483147745937
CGD,VPS15,YBR097W,1,1.0,1363,4193,0.9303754266211605,0.9411896745230078,18.536359786987305,18.408891677856445,0.12746810913085938,-0.010814247901847374
CGD,VPS16,YPL045W,1,1.0,1415,4322,0.9658703071672355,0.9701459034792368,20.160728454589844,20.090919494628906,0.0698089599609375,-0.004275596312001251
CGD,VPS17,YOR132W,1,1.0,1434,4384,0.978839590443686,0.9840628507295174,21.504600524902344,21.513002395629883,-0.008401870727539062,-0.0052232602858314214
CGD,VPS20,YMR077C,1,1.0,483,2039,0.3296928327645051,0.45768799102132435,17.612022399902344,17.660062789916992,-0.04804039001464844,-0.12799515825681923
CGD,VPS21,YOR089C,1,1.0,1464,4455,0.9993174061433447,1.0,24.967021942138672,24.764068603515625,0.20295333862304688,-0.0006825938566552558
CGD,VPS24,YKL041W,1,1.0,1352,4152,0.9228668941979522,0.931986531986532,19.67990493774414,19.639455795288086,0.04044914245605469,-0.009119637788579826
CGD,VPS25,YJR102C,1,1.0,1034,2743,0.70580204778157,0.6157126823793491,21.433809280395508,21.473176956176758,-0.03936767578125,0.0900893654022209
CGD,VPS27,YNR006W,1,1.0,1440,4366,0.9829351535836177,0.9800224466891133,21.388734817504883,21.335630416870117,0.053104400634765625,0.002912706894504402
CGD,VPS28,YPL065W,1,1.0,987,3945,0.6737201365187714,0.8855218855218855,18.53046417236328,18.725177764892578,-0.19471359252929688,-0.2118017490031141
CGD,VPS29,YHR012W,1,1.0,1455,4402,0.9931740614334471,0.9881032547699214,22.462844848632812,22.09652328491211,0.3663215637207031,0.005070806663525662
CGD,VPS3,YDR495C,1,1.0,1302,3919,0.8887372013651877,0.879685746352413,18.41380500793457,18.268068313598633,0.1457366943359375,0.009051455012774712
CGD,VPS30,YPL120W,1,1.0,1320,3924,0.9010238907849829,0.8808080808080808,21.67131996154785,21.659252166748047,0.012067794799804688,0.020215809976902088
CGD,VPS33,YLR396C,1,1.0,1383,4282,0.9440273037542662,0.9611672278338945,19.982284545898438,20.264379501342773,-0.28209495544433594,-0.017139924079628277
CGD,VPS34,YLR240W,1,1.0,932,2941,0.6361774744027304,0.6601571268237935,17.55775260925293,17.605134963989258,-0.047382354736328125,-0.023979652421063036
CGD,VPS35,YJL154C,1,1.0,1379,4284,0.941296928327645,0.9616161616161616,19.5798397064209,19.4891300201416,0.09070968627929688,-0.02031923328851659
CGD,VPS36,YLR417W,1,1.0,1232,3372,0.8409556313993174,0.7569023569023569,18.997169494628906,18.847454071044922,0.14971542358398438,0.08405327449696054
CGD,VPS38,YLR360W,1,1.0,1197,3663,0.8170648464163822,0.8222222222222222,19.293365478515625,19.004074096679688,0.2892913818359375,-0.00515737580583997
CGD,VPS4,YPR173C,1,1.0,1436,4377,0.9802047781569966,0.9824915824915825,21.055757522583008,21.13875389099121,-0.08299636840820312,-0.0022868043345859457
CGD,VPS41,YDR080W,1,1.0,1094,3642,0.7467576791808874,0.8175084175084175,16.235803604125977,16.199153900146484,0.03664970397949219,-0.0707507383275301
CGD,VPS45,YGL095C,1,1.0,1417,4363,0.967235494880546,0.9793490460157127,21.59064292907715,21.234506607055664,0.3561363220214844,-0.012113551135166656
CGD,VPS51,YKR020W,1,1.0,1288,4087,0.8791808873720136,0.9173961840628507,17.73981285095215,17.664581298828125,0.07523155212402344,-0.03821529669083712
CGD,VPS52,YDR484W,1,1.0,1200,4115,0.8191126279863481,0.9236812570145904,20.556257247924805,20.762279510498047,-0.2060222625732422,-0.10456862902824227
CGD,VPS53,YJL029C,1,1.0,1393,4273,0.9508532423208191,0.9591470258136925,19.754030227661133,19.819093704223633,-0.0650634765625,-0.008293783492873352
